run_id,settlement_id,payment_id,order_id,type,amount,fee,tax,debit,credit,net_amount,currency,settled_at,unpacked_status,variance_category
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920399,order_MOCK_10399,payment,32239,644.78,116.06,760.84,32239,31478.16,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920400,order_MOCK_10400,payment,2154,43.08,7.75,50.83,2154,2103.17,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920401,order_MOCK_10401,payment,10190,203.8,36.68,240.48,10190,9949.52,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920402,order_MOCK_10402,payment,19900,398,71.64,469.64,19900,19430.36,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920403,order_MOCK_10403,payment,7785,155.7,28.03,183.73,7785,7601.27,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920404,order_MOCK_10404,payment,36096,721.92,129.95,851.87,36096,35244.13,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920405,order_MOCK_10405,payment,14392,287.84,51.81,339.65,14392,14052.35,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920406,order_MOCK_10406,payment,35626,712.52,128.25,840.77,35626,34785.23,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920407,order_MOCK_10407,payment,18242,364.84,65.67,430.51,18242,17811.49,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920408,order_MOCK_10408,payment,22203,444.06,79.93,523.99,22203,21679.01,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920409,order_MOCK_10409,payment,32451,649.02,116.82,765.84,32451,31685.16,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920410,order_MOCK_10410,payment,30484,609.68,109.74,719.42,30484,29764.58,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920411,order_MOCK_10411,payment,13356,267.12,48.08,315.2,13356,13040.8,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920412,order_MOCK_10412,payment,12067,241.34,43.44,284.78,12067,11782.22,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920413,order_MOCK_10413,payment,12705,254.1,45.74,299.84,12705,12405.16,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920414,order_MOCK_10414,payment,7268,145.36,26.16,171.52,7268,7096.48,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920415,order_MOCK_10415,payment,4672,93.44,16.82,110.26,4672,4561.74,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920416,order_MOCK_10416,payment,8480,169.6,30.53,200.13,8480,8279.87,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920417,order_MOCK_10417,payment,13427,268.54,48.34,316.88,13427,13110.12,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920418,order_MOCK_10418,payment,36635,732.7,131.89,864.59,36635,35770.41,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ113os78Ec,pay_N0920419,order_MOCK_10419,payment,26448,528.96,95.21,624.17,26448,25823.83,INR,2026-08-27T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920420,order_MOCK_10420,payment,9086,181.72,32.71,214.43,9086,8871.57,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920421,order_MOCK_10421,payment,8886,177.72,31.99,209.71,8886,8676.29,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920422,order_MOCK_10422,payment,4348,86.96,15.65,102.61,4348,4245.39,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920423,order_MOCK_10423,payment,10608,212.16,38.19,250.35,10608,10357.65,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920424,order_MOCK_10424,payment,32448,648.96,116.81,765.77,32448,31682.23,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920425,order_MOCK_10425,payment,37025,740.5,133.29,873.79,37025,36151.21,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920426,order_MOCK_10426,payment,37909,758.18,136.47,894.65,37909,37014.35,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920427,order_MOCK_10427,payment,37447,748.94,134.81,883.75,37447,36563.25,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920428,order_MOCK_10428,payment,22993,459.86,82.77,542.63,22993,22450.37,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920429,order_MOCK_10429,payment,4898,97.96,17.63,115.59,4898,4782.41,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920430,order_MOCK_10430,payment,34749,694.98,125.1,820.08,34749,33928.92,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920431,order_MOCK_10431,payment,31936,638.72,114.97,753.69,31936,31182.31,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920432,order_MOCK_10432,payment,2478,49.56,8.92,58.48,2478,2419.52,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920433,order_MOCK_10433,payment,2475,49.5,8.91,58.41,2475,2416.59,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920434,order_MOCK_10434,payment,29473,589.46,106.1,695.56,29473,28777.44,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920435,order_MOCK_10435,refund,-37871,0,0,37871,0,-37871,INR,2026-08-29T09:00:00.000Z,pending,refund_deduction
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920436,order_MOCK_10436,payment,34819,696.38,125.35,821.73,34819,33997.27,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920437,order_MOCK_10437,payment,14614,292.28,52.61,344.89,14614,14269.11,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920438,order_MOCK_10438,payment,3857,77.14,13.89,91.03,3857,3765.97,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920439,order_MOCK_10439,payment,7130,142.6,25.67,168.27,7130,6961.73,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920440,order_MOCK_10440,payment,32944,658.88,118.6,777.48,32944,32166.52,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920441,order_MOCK_10441,payment,17947,358.94,64.61,423.55,17947,17523.45,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920442,order_MOCK_10442,payment,13926,278.52,50.13,328.65,13926,13597.35,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920443,order_MOCK_10443,payment,30787,615.74,110.83,726.57,30787,30060.43,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920444,order_MOCK_10444,payment,13547,270.94,48.77,319.71,13547,13227.29,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920445,order_MOCK_10445,payment,9974,199.48,35.91,235.39,9974,9738.61,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920446,order_MOCK_10446,payment,23798,475.96,85.67,561.63,23798,23236.37,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920447,order_MOCK_10447,payment,25665,513.3,92.39,605.69,25665,25059.31,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920448,order_MOCK_10448,payment,28777,575.54,103.6,679.14,28777,28097.86,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920449,order_MOCK_10449,payment,28049,560.98,100.98,661.96,28049,27387.04,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ114os78Ec,pay_N0920450,order_MOCK_10450,payment,21015,420.3,75.65,495.95,21015,20519.05,INR,2026-08-29T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920451,order_MOCK_10451,payment,33072,661.44,119.06,780.5,33072,32291.5,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920452,order_MOCK_10452,payment,7907,158.14,28.47,186.61,7907,7720.39,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920453,order_MOCK_10453,payment,24509,490.18,88.23,578.41,24509,23930.59,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920454,order_MOCK_10454,payment,34068,681.36,122.64,804,34068,33264,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920455,order_MOCK_10455,payment,26879,537.58,96.76,634.34,26879,26244.66,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920456,order_MOCK_10456,payment,19492,389.84,70.17,460.01,19492,19031.99,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920457,order_MOCK_10457,payment,6650,133,23.94,156.94,6650,6493.06,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920458,order_MOCK_10458,payment,32143,642.86,115.71,758.57,32143,31384.43,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920459,order_MOCK_10459,payment,24074,481.48,86.67,568.15,24074,23505.85,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920460,order_MOCK_10460,payment,2766,55.32,9.96,65.28,2766,2700.72,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920461,order_MOCK_10461,payment,22920,458.4,82.51,540.91,22920,22379.09,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920462,order_MOCK_10462,payment,19617,392.34,70.62,462.96,19617,19154.04,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920463,order_MOCK_10463,payment,23752,475.04,85.51,560.55,23752,23191.45,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920464,order_MOCK_10464,payment,35264,705.28,126.95,832.23,35264,34431.77,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920465,order_MOCK_10465,payment,29523,590.46,106.28,696.74,29523,28826.26,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920466,order_MOCK_10466,payment,3399,67.98,12.24,80.22,3399,3318.78,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920467,order_MOCK_10467,payment,16576,331.52,59.67,391.19,16576,16184.81,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920468,order_MOCK_10468,refund,-21675,0,0,21675,0,-21675,INR,2026-08-31T09:00:00.000Z,pending,refund_deduction
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920469,order_MOCK_10469,payment,29722,594.44,107,701.44,29722,29020.56,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920470,order_MOCK_10470,payment,19377,387.54,69.76,457.3,19377,18919.7,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920471,order_MOCK_10471,payment,5810,116.2,20.92,137.12,5810,5672.88,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920472,order_MOCK_10472,payment,24368,487.36,87.72,575.08,24368,23792.92,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920473,order_MOCK_10473,payment,16456,329.12,59.24,388.36,16456,16067.64,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920474,order_MOCK_10474,payment,11896,237.92,42.83,280.75,11896,11615.25,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920475,order_MOCK_10475,payment,13381,267.62,48.17,315.79,13381,13065.21,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920476,order_MOCK_10476,payment,22248,444.96,80.09,525.05,22248,21722.95,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920477,order_MOCK_10477,payment,12667,253.34,45.6,298.94,12667,12368.06,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920478,order_MOCK_10478,payment,25623,512.46,92.24,604.7,25623,25018.3,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920479,order_MOCK_10479,payment,23779,475.58,85.6,561.18,23779,23217.82,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920480,order_MOCK_10480,refund,-3929,0,0,3929,0,-3929,INR,2026-08-31T09:00:00.000Z,pending,refund_deduction
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920481,order_MOCK_10481,payment,11324,226.48,40.77,267.25,11324,11056.75,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920482,order_MOCK_10482,payment,3101,62.02,11.16,73.18,3101,3027.82,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920483,order_MOCK_10483,payment,32559,651.18,117.21,768.39,32559,31790.61,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ115os78Ec,pay_N0920484,order_MOCK_10484,payment,36477,729.54,131.32,860.86,36477,35616.14,INR,2026-08-31T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920485,order_MOCK_10485,payment,27744,554.88,99.88,654.76,27744,27089.24,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920486,order_MOCK_10486,refund,-23607,0,0,23607,0,-23607,INR,2026-09-02T09:00:00.000Z,pending,refund_deduction
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920487,order_MOCK_10487,payment,8672,173.44,31.22,204.66,8672,8467.34,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920488,order_MOCK_10488,payment,19716,394.32,70.98,465.3,19716,19250.7,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920489,order_MOCK_10489,payment,11858,237.16,42.69,279.85,11858,11578.15,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920490,order_MOCK_10490,payment,33564,671.28,120.83,792.11,33564,32771.89,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920491,order_MOCK_10491,payment,29887,597.74,107.59,705.33,29887,29181.67,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920492,order_MOCK_10492,payment,13107,262.14,47.19,309.33,13107,12797.67,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920493,order_MOCK_10493,payment,17391,347.82,62.61,410.43,17391,16980.57,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920494,order_MOCK_10494,payment,28890,577.8,104,681.8,28890,28208.2,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920495,order_MOCK_10495,payment,26583,531.66,95.7,627.36,26583,25955.64,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920496,order_MOCK_10496,refund,-12369,0,0,12369,0,-12369,INR,2026-09-02T09:00:00.000Z,pending,refund_deduction
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920497,order_MOCK_10497,payment,31790,635.8,114.44,750.24,31790,31039.76,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920498,order_MOCK_10498,payment,27050,541,97.38,638.38,27050,26411.62,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920499,order_MOCK_10499,payment,1663,33.26,5.99,39.25,1663,1623.75,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920500,order_MOCK_10500,payment,28230,564.6,101.63,666.23,28230,27563.77,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920501,order_MOCK_10501,payment,22373,447.46,80.54,528,22373,21845,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920502,order_MOCK_10502,payment,29003,580.06,104.41,684.47,29003,28318.53,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920503,order_MOCK_10503,payment,8383,167.66,30.18,197.84,8383,8185.16,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920504,order_MOCK_10504,payment,7377,147.54,26.56,174.1,7377,7202.9,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920505,order_MOCK_10505,payment,27470,549.4,98.89,648.29,27470,26821.71,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920506,order_MOCK_10506,payment,27953,559.06,100.63,659.69,27953,27293.31,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920507,order_MOCK_10507,payment,19991,399.82,71.97,471.79,19991,19519.21,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920508,order_MOCK_10508,refund,-34729,0,0,34729,0,-34729,INR,2026-09-02T09:00:00.000Z,pending,refund_deduction
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920509,order_MOCK_10509,payment,19824,396.48,71.37,467.85,19824,19356.15,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920510,order_MOCK_10510,payment,26489,529.78,95.36,625.14,26489,25863.86,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920511,order_MOCK_10511,payment,14406,288.12,51.86,339.98,14406,14066.02,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920512,order_MOCK_10512,payment,21798,435.96,78.47,514.43,21798,21283.57,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920513,order_MOCK_10513,payment,28155,563.1,101.36,664.46,28155,27490.54,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920514,order_MOCK_10514,payment,9012,180.24,32.44,212.68,9012,8799.32,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920515,order_MOCK_10515,payment,25000,500,90,590,25000,24410,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
RUN-SEED-mt4l32y2,setl_DGlQ116os78Ec,pay_N0920516,order_MOCK_10516,payment,37611,752.22,135.4,887.62,37611,36723.38,INR,2026-09-02T09:00:00.000Z,pending,mdr_fee
